timestamp,src_ip,bytes,sensor_type,src_ip_num,is_farm_ip,bytes_log,anomaly_score,is_anomaly
2025-12-18 19:24:53.125052,203.0.113.6,19536,pesticide,6,0,9.880065382591635,0,1
2025-12-19 07:28:53.125197,192.168.1.13,213,pesticide,13,1,5.365976015021851,0,1
2025-12-19 04:34:53.125234,192.168.1.40,563,temp,40,1,6.335054251498059,0,1
2025-12-19 06:43:53.125260,192.168.1.50,492,humidity,50,1,6.20050917404269,0,1
2025-12-18 22:31:53.125286,192.168.1.8,499,humidity,8,1,6.214608098422191,0,1
2025-12-19 05:00:53.125309,192.168.1.27,255,humidity,27,1,5.545177444479562,0,1
2025-12-19 14:17:53.125343,192.168.1.15,756,soil_moisture,15,1,6.6293632534374485,0,1
2025-12-19 05:56:53.125369,192.168.1.41,652,temp,41,1,6.481577129276431,0,1
2025-12-19 06:58:53.125393,192.168.1.33,399,pesticide,33,1,5.991464547107982,0,1
2025-12-19 00:49:53.125416,192.168.1.29,132,temp,29,1,4.890349128221754,0,1
2025-12-18 16:39:53.125440,192.168.1.20,190,pesticide,20,1,5.25227342804663,0,1
2025-12-19 06:33:53.125464,192.168.1.18,81,soil_moisture,18,1,4.406719247264253,0,1
2025-12-18 20:18:53.125489,192.168.1.19,390,soil_moisture,19,1,5.968707559985366,0,1
2025-12-19 13:11:53.125513,192.168.1.29,90,soil_moisture,29,1,4.51085950651685,0,1
2025-12-19 09:21:53.125537,192.168.1.19,448,pesticide,19,1,6.1070228877422545,0,1
2025-12-18 22:56:53.125562,192.168.1.31,550,temp,31,1,6.311734809152915,0,1
2025-12-18 17:11:53.125600,192.168.1.44,462,soil_moisture,44,1,6.137727054086234,0,1
2025-12-19 08:59:53.125626,192.168.1.9,134,temp,9,1,4.90527477843843,0,1
2025-12-18 17:03:53.125649,192.168.1.49,651,humidity,49,1,6.480044561926653,0,1
2025-12-18 18:00:53.125673,192.168.1.8,495,humidity,8,1,6.206575926724928,0,1
2025-12-19 07:23:53.125696,192.168.1.47,293,humidity,47,1,5.683579767338681,0,1
2025-12-18 20:48:53.125719,192.168.1.17,200,temp,17,1,5.303304908059076,0,1
2025-12-18 21:00:53.125744,192.168.1.1,560,soil_moisture,1,1,6.329720905522696,0,1
2025-12-18 23:57:53.125767,192.168.1.1,223,pesticide,1,1,5.4116460518550396,0,1
2025-12-19 06:57:53.125791,192.168.1.15,687,pesticide,15,1,6.5337888379333435,0,1
2025-12-18 19:08:53.125815,192.168.1.49,149,soil_moisture,49,1,5.0106352940962555,0,1
2025-12-18 18:52:53.125840,192.168.1.23,593,pesticide,23,1,6.386879319362645,0,1
2025-12-18 20:12:53.125861,192.168.1.48,568,temp,48,1,6.343880434126331,0,1
2025-12-19 04:32:53.125884,192.168.1.40,490,humidity,40,1,6.19644412779452,0,1
2025-12-19 03:06:53.125908,192.168.1.12,262,temp,12,1,5.572154032177765,0,1
2025-12-19 14:05:53.125932,192.168.1.31,120,temp,31,1,4.795790545596741,0,1
2025-12-19 06:16:53.125957,192.168.1.49,439,temp,49,1,6.0867747269123065,0,1
2025-12-19 10:05:53.125987,192.168.1.20,186,pesticide,20,1,5.231108616854587,0,1
2025-12-19 15:05:53.126012,192.168.1.35,638,humidity,35,1,6.459904454377535,0,1
2025-12-19 13:01:53.126037,192.168.1.27,739,temp,27,1,6.606650186198215,0,1
2025-12-19 10:54:53.126061,192.168.1.47,371,temp,47,1,5.918893854273146,0,1
2025-12-18 20:10:53.126087,192.168.1.6,656,temp,6,1,6.487684018484611,0,1
2025-12-19 15:57:53.126114,203.0.113.215,5937,pesticide,215,0,8.689127655323706,0,1
2025-12-18 18:35:53.126140,192.168.1.4,534,pesticide,4,1,6.282266746896006,0,1
2025-12-18 22:43:53.126178,192.168.1.13,697,pesticide,13,1,6.548219102762372,0,1
2025-12-19 14:03:53.126204,192.168.1.19,426,humidity,19,1,6.056784013228625,0,1
2025-12-19 15:03:53.126228,192.168.1.7,355,humidity,7,1,5.87493073085203,0,1
2025-12-18 16:40:53.126250,192.168.1.20,407,soil_moisture,20,1,6.0112671744041615,0,1
2025-12-19 08:05:53.126273,192.168.1.38,495,pesticide,38,1,6.206575926724928,0,1
2025-12-19 00:45:53.126296,192.168.1.27,163,pesticide,27,1,5.099866427824199,0,1
2025-12-19 07:16:53.126319,192.168.1.47,572,temp,47,1,6.35088571671474,0,1
2025-12-19 02:24:53.126352,192.168.1.35,776,soil_moisture,35,1,6.655440350367647,0,1
2025-12-18 19:30:53.126376,192.168.1.35,183,pesticide,35,1,5.214935757608986,0,1
2025-12-19 05:30:53.126411,192.168.1.6,277,soil_moisture,6,1,5.627621113690637,0,1
2025-12-19 05:01:53.126436,192.168.1.22,377,temp,22,1,5.934894195619588,0,1
2025-12-19 11:21:53.126460,192.168.1.19,533,pesticide,19,1,6.280395838960195,0,1
2025-12-19 01:26:53.126485,192.168.1.10,606,pesticide,10,1,6.408528791059498,0,1
2025-12-18 22:36:53.126509,192.168.1.28,519,soil_moisture,28,1,6.253828811575473,0,1
2025-12-19 03:14:53.126535,203.0.113.188,14521,pesticide,188,0,9.583420019940192,0,1
2025-12-19 13:26:53.126561,192.168.1.31,318,pesticide,31,1,5.765191102784844,0,1
2025-12-19 12:42:53.126585,192.168.1.45,516,pesticide,45,1,6.248042874508429,0,1
2025-12-19 00:39:53.126609,192.168.1.8,567,humidity,8,1,6.342121418721152,0,1
2025-12-19 02:34:53.126639,192.168.1.27,432,humidity,27,1,6.07073772800249,0,1
2025-12-18 16:55:53.126663,192.168.1.39,525,temp,39,1,6.26530121273771,0,1
2025-12-18 18:51:53.126694,192.168.1.8,730,temp,8,1,6.594413459749778,0,1
2025-12-18 20:08:53.126718,192.168.1.49,110,soil_moisture,49,1,4.709530201312334,0,1
2025-12-19 00:25:53.126743,192.168.1.39,285,temp,39,1,5.655991810819852,0,1
2025-12-18 19:37:53.126768,192.168.1.39,486,pesticide,39,1,6.18826412308259,0,1
2025-12-19 13:49:53.126798,192.168.1.16,659,humidity,16,1,6.492239835020471,0,1
2025-12-18 17:09:53.126823,192.168.1.47,221,soil_moisture,47,1,5.402677381872279,0,1
2025-12-19 05:32:53.126847,192.168.1.13,115,pesticide,13,1,4.7535901911063645,0,1
2025-12-18 23:27:53.126872,192.168.1.5,278,humidity,5,1,5.631211781821365,0,1
2025-12-18 17:20:53.126896,192.168.1.45,396,temp,45,1,5.983936280687191,0,1
2025-12-18 21:34:53.126921,192.168.1.36,166,humidity,36,1,5.117993812416755,0,1
2025-12-19 00:59:53.126944,192.168.1.26,718,humidity,26,1,6.577861357721047,0,1
2025-12-19 03:10:53.126968,192.168.1.13,694,humidity,13,1,6.543911845564792,0,1
2025-12-19 06:55:53.126991,192.168.1.10,661,humidity,10,1,6.495265555937008,0,1
2025-12-19 01:23:53.127015,192.168.1.41,416,humidity,41,1,6.0330862217988015,0,1
2025-12-19 11:50:53.127040,203.0.113.53,13487,pesticide,53,0,9.509555680241636,0,1
2025-12-18 20:11:53.127064,203.0.113.208,15772,soil_moisture,208,0,9.666054896487474,0,1
2025-12-19 09:55:53.127088,192.168.1.1,609,temp,1,1,6.413458957167357,0,1
2025-12-19 03:47:53.127110,192.168.1.34,471,temp,34,1,6.156978985585555,0,1
2025-12-19 01:40:53.127134,192.168.1.15,201,soil_moisture,15,1,5.308267697401205,0,1
2025-12-19 00:56:53.135267,192.168.1.34,413,soil_moisture,34,1,6.025865973825314,0,1
2025-12-18 21:53:53.135381,192.168.1.31,565,temp,31,1,6.338594078203183,0,1
2025-12-18 18:09:53.135413,192.168.1.15,272,humidity,15,1,5.60947179518496,0,1
2025-12-19 10:24:53.135442,192.168.1.49,794,temp,49,1,6.678342114654332,0,1
2025-12-18 20:12:53.135470,192.168.1.6,728,soil_moisture,6,1,6.591673732008658,0,1
2025-12-19 05:07:53.135493,192.168.1.36,603,temp,36,1,6.403574197934815,0,1
2025-12-19 01:34:53.135518,192.168.1.18,420,pesticide,18,1,6.042632833682381,0,1
2025-12-19 13:44:53.135542,192.168.1.6,300,soil_moisture,6,1,5.707110264748875,0,1
2025-12-19 13:23:53.135568,192.168.1.7,438,humidity,7,1,6.0844994130751715,0,1
2025-12-18 22:22:53.135593,192.168.1.3,454,temp,3,1,6.12029741895095,0,1
2025-12-18 19:57:53.135618,192.168.1.23,696,soil_moisture,23,1,6.546785410760524,0,1
2025-12-18 21:47:53.135642,192.168.1.18,682,soil_moisture,18,1,6.52649485957079,0,1
2025-12-19 07:07:53.143625,192.168.1.2,418,humidity,2,1,6.037870919922137,0,1
2025-12-19 15:33:53.143737,192.168.1.38,607,humidity,38,1,6.410174881966167,0,1
2025-12-19 12:03:53.143769,192.168.1.45,487,pesticide,45,1,6.1903154058531475,0,1
2025-12-19 03:33:53.143797,192.168.1.49,217,pesticide,49,1,5.384495062789089,0,1
2025-12-19 05:29:53.143824,192.168.1.4,457,temp,4,1,6.126869184114185,0,1
2025-12-18 22:09:53.143865,192.168.1.15,236,pesticide,15,1,5.4680601411351315,0,1
2025-12-19 00:43:53.143891,192.168.1.35,434,pesticide,35,1,6.075346031088684,0,1
2025-12-19 12:07:53.143918,192.168.1.32,489,soil_moisture,32,1,6.194405391104672,0,1
2025-12-19 07:29:53.143944,192.168.1.16,248,soil_moisture,16,1,5.517452896464707,0,1
2025-12-19 00:57:53.143969,192.168.1.30,66,pesticide,30,1,4.204692619390966,0,1
2025-12-19 07:52:53.143995,192.168.1.11,54,soil_moisture,11,1,4.007333185232471,0,1
2025-12-19 08:21:53.144022,192.168.1.35,154,temp,35,1,5.043425116919247,0,1
2025-12-18 18:44:53.144047,192.168.1.43,291,temp,43,1,5.676753802268282,0,1
2025-12-18 16:08:53.144071,192.168.1.44,325,humidity,44,1,5.786897381366708,0,1
2025-12-19 03:30:53.144093,192.168.1.36,673,temp,36,1,6.513230110912307,0,1
2025-12-19 15:19:53.144115,192.168.1.43,267,pesticide,43,1,5.5909869805108565,0,1
2025-12-19 11:28:53.144138,192.168.1.31,432,humidity,31,1,6.07073772800249,0,1
2025-12-19 02:51:53.144187,192.168.1.6,311,temp,6,1,5.7430031878094825,0,1
2025-12-19 05:09:53.144211,192.168.1.35,320,humidity,35,1,5.771441123130016,0,1
2025-12-18 22:21:53.144233,192.168.1.28,548,temp,28,1,6.3080984415095305,0,1
2025-12-19 06:01:53.144259,203.0.113.24,5399,humidity,24,0,8.594154232552366,0,1
2025-12-19 05:12:53.144293,192.168.1.9,613,humidity,9,1,6.419994928147142,0,1
2025-12-19 11:41:53.144317,192.168.1.48,352,temp,48,1,5.8664680569332965,0,1
2025-12-18 20:16:53.144449,203.0.113.218,14696,humidity,218,0,9.595398670306684,0,1
2025-12-19 13:27:53.144479,192.168.1.48,344,soil_moisture,48,1,5.84354441703136,0,1
2025-12-19 04:16:53.144503,192.168.1.27,102,soil_moisture,27,1,4.634728988229636,0,1
2025-12-18 22:23:53.144525,192.168.1.15,191,soil_moisture,15,1,5.2574953720277815,0,1
2025-12-18 19:42:53.144547,192.168.1.11,60,soil_moisture,11,1,4.110873864173311,0,1
2025-12-18 17:28:53.144569,192.168.1.40,514,temp,40,1,6.244166900663736,0,1
2025-12-19 09:23:53.144593,203.0.113.63,13054,humidity,63,0,9.47692648113323,0,1
2025-12-19 10:55:53.144616,192.168.1.44,573,humidity,44,1,6.352629396319567,0,1
2025-12-19 06:38:53.144639,192.168.1.11,494,humidity,11,1,6.20455776256869,0,1
2025-12-19 13:44:53.144661,192.168.1.38,120,humidity,38,1,4.795790545596741,0,1
2025-12-19 15:07:53.144684,192.168.1.36,133,soil_moisture,36,1,4.897839799950911,0,1
2025-12-19 06:13:53.144706,192.168.1.2,453,soil_moisture,2,1,6.118097198041348,0,1
2025-12-18 22:29:53.144728,192.168.1.26,116,soil_moisture,26,1,4.762173934797756,0,1
2025-12-18 16:43:53.144750,192.168.1.42,153,soil_moisture,42,1,5.0369526024136295,0,1
2025-12-18 17:40:53.144781,192.168.1.7,414,humidity,7,1,6.028278520230698,0,1
2025-12-19 06:37:53.144804,192.168.1.37,742,humidity,37,1,6.610696044717759,0,1
2025-12-19 07:14:53.144828,192.168.1.6,556,humidity,6,1,6.322565239927284,0,1
2025-12-18 19:44:53.144850,192.168.1.6,287,soil_moisture,6,1,5.662960480135946,0,1
2025-12-18 20:22:53.144872,192.168.1.18,501,temp,18,1,6.218600119691729,0,1
2025-12-18 18:44:53.144895,192.168.1.47,650,pesticide,47,1,6.478509642208569,0,1
2025-12-19 14:53:53.144917,192.168.1.35,731,pesticide,35,1,6.595780513961311,0,1
2025-12-19 07:26:53.144940,192.168.1.30,667,humidity,30,1,6.504288173536645,0,1
2025-12-19 12:23:53.144962,192.168.1.11,663,pesticide,11,1,6.498282149476434,0,1
2025-12-19 12:29:53.144985,192.168.1.6,156,soil_moisture,6,1,5.056245805348308,0,1
2025-12-18 20:26:53.145008,192.168.1.46,97,pesticide,46,1,4.584967478670572,0,1
2025-12-19 09:52:53.145031,192.168.1.14,150,humidity,14,1,5.017279836814924,0,1
2025-12-18 18:26:53.145053,192.168.1.15,145,humidity,15,1,4.983606621708336,0,1
2025-12-19 03:25:53.145075,192.168.1.34,370,temp,34,1,5.916202062607435,0,1
2025-12-19 08:51:53.145099,192.168.1.32,419,pesticide,32,1,6.040254711277414,0,1
2025-12-18 20:32:53.145122,192.168.1.40,564,soil_moisture,40,1,6.336825731146441,0,1
2025-12-19 11:31:53.151185,192.168.1.5,196,humidity,5,1,5.2832037287379885,0,1
2025-12-18 21:10:53.151318,192.168.1.30,587,humidity,30,1,6.376726947898627,0,1
2025-12-18 22:50:53.151360,192.168.1.29,746,temp,29,1,6.616065185132817,0,1
2025-12-19 04:30:53.151388,192.168.1.12,77,temp,12,1,4.356708826689592,0,1
2025-12-19 10:59:53.151414,192.168.1.22,797,pesticide,22,1,6.682108597449809,0,1
2025-12-19 15:23:53.151439,192.168.1.35,748,temp,35,1,6.618738983517219,0,1
2025-12-19 08:16:53.151465,192.168.1.34,678,soil_moisture,34,1,6.520621127558696,0,1
2025-12-19 09:03:53.151489,192.168.1.48,198,soil_moisture,48,1,5.293304824724492,0,1
2025-12-19 00:08:53.151518,203.0.113.243,9943,soil_moisture,243,0,9.204724633190548,0,1
2025-12-18 22:38:53.151543,192.168.1.26,510,humidity,26,1,6.236369590203704,0,1
2025-12-19 14:24:53.151568,192.168.1.42,472,humidity,42,1,6.159095388491933,0,1
2025-12-18 18:49:53.151595,192.168.1.18,184,humidity,18,1,5.220355825078325,0,1
2025-12-18 21:29:53.151631,203.0.113.106,13188,humidity,106,0,9.487138427825885,0,1
2025-12-19 11:58:53.151654,192.168.1.8,324,temp,8,1,5.783825182329737,0,1
2025-12-19 03:23:53.151678,192.168.1.9,150,temp,9,1,5.017279836814924,0,1
2025-12-18 22:20:53.151703,192.168.1.37,670,humidity,37,1,6.508769136971682,0,1
2025-12-19 14:23:53.151740,192.168.1.23,511,soil_moisture,23,1,6.238324625039508,0,1
2025-12-19 13:56:53.151766,192.168.1.1,781,humidity,1,1,6.661854740545311,0,1
2025-12-18 19:18:53.151790,192.168.1.8,495,temp,8,1,6.206575926724928,0,1
2025-12-19 13:50:53.151815,192.168.1.42,553,temp,42,1,6.317164686747284,0,1
2025-12-18 17:52:53.151837,192.168.1.26,509,soil_moisture,26,1,6.234410725718371,0,1
2025-12-18 19:41:53.151860,192.168.1.50,528,soil_moisture,50,1,6.270988431858299,0,1
2025-12-19 05:32:53.151884,192.168.1.25,639,humidity,25,1,6.461468176353717,0,1
2025-12-19 03:50:53.151908,192.168.1.23,690,humidity,23,1,6.53813982376767,0,1
2025-12-19 07:10:53.151932,192.168.1.2,502,humidity,2,1,6.220590170099739,0,1
2025-12-18 19:16:53.151956,192.168.1.35,257,pesticide,35,1,5.552959584921617,0,1
2025-12-19 15:25:53.151988,192.168.1.39,542,soil_moisture,39,1,6.297109319933935,0,1
2025-12-19 08:08:53.152012,192.168.1.31,484,temp,31,1,6.184148890937483,0,1
2025-12-19 11:09:53.152035,192.168.1.17,279,temp,17,1,5.634789603169249,0,1
2025-12-18 22:53:53.152058,192.168.1.38,627,pesticide,38,1,6.4425401664681985,0,1
2025-12-18 22:20:53.152099,192.168.1.2,316,humidity,2,1,5.75890177387728,0,1
2025-12-18 19:12:53.152125,192.168.1.38,304,temp,38,1,5.720311776607412,0,1
2025-12-18 19:53:53.152171,203.0.113.195,13390,humidity,195,0,9.502338118495565,0,1
2025-12-19 13:30:53.152200,192.168.1.47,797,pesticide,47,1,6.682108597449809,0,1
2025-12-19 13:57:53.152224,192.168.1.8,342,temp,8,1,5.83773044716594,0,1
2025-12-19 15:16:53.152247,192.168.1.12,508,pesticide,12,1,6.2324480165505225,0,1
2025-12-19 13:24:53.152271,192.168.1.37,544,temp,37,1,6.300785794663244,0,1
2025-12-19 00:33:53.152295,192.168.1.36,292,pesticide,36,1,5.680172609017068,0,1
2025-12-19 07:41:53.152319,192.168.1.15,146,pesticide,15,1,4.990432586778736,0,1
2025-12-18 20:06:53.152358,192.168.1.16,643,pesticide,16,1,6.467698726104354,0,1
2025-12-19 14:17:53.152382,192.168.1.38,644,soil_moisture,38,1,6.4692503167957724,0,1
2025-12-19 00:36:53.152407,192.168.1.1,247,humidity,1,1,5.5134287461649825,0,1
2025-12-19 06:11:53.152432,192.168.1.48,776,pesticide,48,1,6.655440350367647,0,1
2025-12-19 02:02:53.152455,192.168.1.48,417,pesticide,48,1,6.035481432524756,0,1
2025-12-19 07:58:53.152479,192.168.1.41,230,humidity,41,1,5.442417710521793,0,1
2025-12-19 13:54:53.152506,203.0.113.101,16004,temp,101,0,9.680656452403964,0,1
2025-12-18 16:19:53.152528,192.168.1.38,499,humidity,38,1,6.214608098422191,0,1
2025-12-18 19:54:53.152557,192.168.1.26,228,pesticide,26,1,5.43372200355424,0,1
2025-12-19 10:35:53.152580,192.168.1.19,363,pesticide,19,1,5.8971538676367405,0,1
2025-12-19 02:54:53.152603,192.168.1.3,480,pesticide,3,1,6.175867270105761,0,1
2025-12-19 12:54:53.152625,192.168.1.19,222,humidity,19,1,5.407171771460119,0,1
2025-12-18 19:09:53.152646,192.168.1.14,361,temp,14,1,5.891644211825771,0,1
2025-12-19 10:41:53.152667,192.168.1.22,140,pesticide,22,1,4.948759890378168,0,1
2025-12-18 22:52:53.152689,192.168.1.24,282,pesticide,24,1,5.645446897643238,0,1
2025-12-19 02:37:53.152710,192.168.1.45,640,soil_moisture,45,1,6.46302945692067,0,1
2025-12-19 14:37:53.152733,192.168.1.4,498,pesticide,4,1,6.212606095751519,0,1
2025-12-19 07:22:53.152754,192.168.1.29,154,humidity,29,1,5.043425116919247,0,1
2025-12-19 15:39:53.152775,192.168.1.48,54,soil_moisture,48,1,4.007333185232471,0,1
2025-12-18 19:18:53.152797,192.168.1.33,399,temp,33,1,5.991464547107982,0,1
2025-12-19 02:35:53.152819,192.168.1.31,457,pesticide,31,1,6.126869184114185,0,1
2025-12-19 15:11:53.152842,192.168.1.40,371,soil_moisture,40,1,5.918893854273146,0,1
2025-12-18 16:28:53.152864,192.168.1.6,64,soil_moisture,6,1,4.174387269895637,0,1
2025-12-19 14:20:53.152887,192.168.1.26,649,temp,26,1,6.476972362889683,0,1
2025-12-19 02:32:53.152913,192.168.1.21,265,humidity,21,1,5.583496308781699,0,1
2025-12-19 01:50:53.152937,192.168.1.38,387,pesticide,38,1,5.961005339623274,0,1
2025-12-19 10:34:53.152960,192.168.1.1,575,temp,1,1,6.3561076606958915,0,1
2025-12-18 21:36:53.152983,192.168.1.4,609,soil_moisture,4,1,6.413458957167357,0,1
2025-12-18 18:49:53.153005,192.168.1.47,288,pesticide,47,1,5.666426688112432,0,1
2025-12-19 07:13:53.153027,192.168.1.5,59,soil_moisture,5,1,4.0943445622221,0,1
2025-12-19 00:47:53.153051,192.168.1.16,584,pesticide,16,1,6.371611847231857,0,1
2025-12-18 21:36:53.153072,192.168.1.37,585,pesticide,37,1,6.373319789577012,0,1
2025-12-18 22:15:53.153095,192.168.1.7,207,soil_moisture,7,1,5.337538079701318,0,1
2025-12-19 00:14:53.153118,192.168.1.3,708,soil_moisture,3,1,6.5638555265321274,0,1
2025-12-19 03:15:53.153140,192.168.1.12,497,humidity,12,1,6.210600077024653,0,1
2025-12-19 06:00:53.159272,192.168.1.47,148,humidity,47,1,5.003946305945459,0,1
2025-12-19 00:46:53.159343,192.168.1.22,492,temp,22,1,6.20050917404269,0,1
2025-12-19 08:50:53.159373,192.168.1.40,481,pesticide,40,1,6.1779441140506,0,1
2025-12-18 18:51:53.159400,192.168.1.15,356,pesticide,15,1,5.877735781779639,0,1
2025-12-19 15:15:53.159427,192.168.1.50,306,pesticide,50,1,5.726847747587197,0,1
2025-12-19 05:45:53.159463,192.168.1.37,749,pesticide,37,1,6.620073206530356,0,1
2025-12-18 17:38:53.159489,192.168.1.41,731,temp,41,1,6.595780513961311,0,1
2025-12-19 14:50:53.159515,192.168.1.2,190,temp,2,1,5.25227342804663,0,1
2025-12-19 00:54:53.159540,192.168.1.32,800,pesticide,32,1,6.68586094706836,0,1
2025-12-18 19:19:53.159565,192.168.1.39,322,soil_moisture,39,1,5.777652323222656,0,1
2025-12-19 05:17:53.159591,192.168.1.28,598,pesticide,28,1,6.395261598115449,0,1
2025-12-19 15:32:53.159615,192.168.1.36,171,humidity,36,1,5.147494476813453,0,1
2025-12-18 22:51:53.159640,192.168.1.32,747,pesticide,32,1,6.617402977974478,0,1
2025-12-19 06:29:53.159666,192.168.1.49,239,pesticide,49,1,5.480638923341991,0,1
2025-12-18 18:20:53.159689,192.168.1.37,443,humidity,37,1,6.095824562432225,0,1
2025-12-19 10:32:53.159714,192.168.1.18,388,temp,18,1,5.963579343618446,0,1
2025-12-19 11:44:53.159739,192.168.1.46,509,humidity,46,1,6.234410725718371,0,1
2025-12-19 07:46:53.159769,192.168.1.7,427,pesticide,7,1,6.059123195581797,0,1
2025-12-19 02:44:53.159798,192.168.1.33,374,pesticide,33,1,5.926926025970411,0,1
2025-12-19 05:49:53.159827,203.0.113.171,19307,soil_moisture,171,0,9.868274796780383,0,1
2025-12-19 01:56:53.159851,203.0.113.183,15831,soil_moisture,183,0,9.669788487282402,0,1
2025-12-19 15:17:53.159880,192.168.1.45,156,humidity,45,1,5.056245805348308,0,1
2025-12-19 02:50:53.159906,192.168.1.35,394,temp,35,1,5.978885764901122,0,1
2025-12-19 11:09:53.159930,192.168.1.22,696,soil_moisture,22,1,6.546785410760524,0,1
2025-12-19 14:24:53.159955,192.168.1.20,213,soil_moisture,20,1,5.365976015021851,0,1
2025-12-19 08:30:53.159981,192.168.1.31,59,temp,31,1,4.0943445622221,0,1
2025-12-19 11:43:53.160004,192.168.1.44,594,pesticide,44,1,6.38856140554563,0,1
2025-12-19 04:51:53.160028,192.168.1.16,186,humidity,16,1,5.231108616854587,0,1
2025-12-19 01:36:53.160054,192.168.1.3,87,pesticide,3,1,4.477336814478207,0,1
2025-12-19 04:26:53.160079,192.168.1.33,481,soil_moisture,33,1,6.1779441140506,0,1
2025-12-19 11:20:53.160103,192.168.1.42,64,soil_moisture,42,1,4.174387269895637,0,1
2025-12-19 00:23:53.160133,192.168.1.44,777,humidity,44,1,6.656726524178391,0,1
2025-12-19 13:56:53.160172,192.168.1.23,510,pesticide,23,1,6.236369590203704,0,1
2025-12-19 01:16:53.160198,192.168.1.34,131,temp,34,1,4.882801922586371,0,1
2025-12-19 15:44:53.160224,192.168.1.37,186,pesticide,37,1,5.231108616854587,0,1
2025-12-19 10:29:53.160257,192.168.1.32,706,pesticide,32,1,6.561030665896573,0,1
2025-12-19 07:47:53.160282,192.168.1.35,176,humidity,35,1,5.176149732573829,0,1
2025-12-19 09:30:53.160317,192.168.1.1,551,pesticide,1,1,6.313548046277095,0,1
2025-12-18 17:05:53.160347,192.168.1.24,467,humidity,24,1,6.148468295917647,0,1
2025-12-19 15:55:53.160373,192.168.1.11,651,humidity,11,1,6.480044561926653,0,1
2025-12-19 00:21:53.160398,192.168.1.14,724,pesticide,14,1,6.586171654854675,0,1
2025-12-19 07:43:53.160421,192.168.1.30,336,pesticide,30,1,5.820082930352362,0,1
2025-12-18 17:27:53.160446,192.168.1.23,680,soil_moisture,23,1,6.523562306149512,0,1
2025-12-19 13:23:53.160474,192.168.1.25,223,pesticide,25,1,5.4116460518550396,0,1
2025-12-19 08:00:53.160497,192.168.1.47,772,soil_moisture,47,1,6.650279048587422,0,1
2025-12-19 06:23:53.160522,192.168.1.28,208,temp,28,1,5.342334251964811,0,1
2025-12-19 08:24:53.160547,192.168.1.18,713,soil_moisture,18,1,6.570882962339584,0,1
2025-12-18 17:25:53.160575,192.168.1.23,161,pesticide,23,1,5.087596335232384,0,1
2025-12-19 11:07:53.160602,192.168.1.47,636,pesticide,47,1,6.456769655572163,0,1
2025-12-18 20:06:53.160626,192.168.1.37,629,soil_moisture,37,1,6.4457198193855785,0,1
2025-12-19 03:48:53.160649,192.168.1.43,250,temp,43,1,5.5254529391317835,0,1
2025-12-19 15:06:53.160672,192.168.1.9,396,soil_moisture,9,1,5.983936280687191,0,1
2025-12-19 04:49:53.160697,192.168.1.16,525,temp,16,1,6.26530121273771,0,1
2025-12-19 11:55:53.160728,192.168.1.45,166,pesticide,45,1,5.117993812416755,0,1
2025-12-18 21:48:53.160752,192.168.1.49,64,temp,49,1,4.174387269895637,0,1
2025-12-18 22:45:53.160777,192.168.1.13,489,temp,13,1,6.194405391104672,0,1
2025-12-19 10:15:53.160800,192.168.1.30,181,soil_moisture,30,1,5.204006687076795,0,1
2025-12-18 17:16:53.160824,192.168.1.31,722,temp,31,1,6.583409222158765,0,1
2025-12-19 10:17:53.160849,192.168.1.34,52,pesticide,34,1,3.970291913552122,0,1
2025-12-19 03:33:53.160874,192.168.1.14,356,pesticide,14,1,5.877735781779639,0,1
2025-12-19 09:39:53.160899,192.168.1.4,455,humidity,4,1,6.1224928095143865,0,1
2025-12-18 17:57:53.160923,192.168.1.25,538,humidity,25,1,6.289715570908998,0,1
2025-12-18 22:49:53.160947,192.168.1.25,104,temp,25,1,4.653960350157523,0,1
2025-12-19 10:12:53.160971,192.168.1.27,749,soil_moisture,27,1,6.620073206530356,0,1
2025-12-18 16:49:53.160995,192.168.1.20,540,soil_moisture,20,1,6.293419278846481,0,1
2025-12-18 22:45:53.161020,192.168.1.31,766,humidity,31,1,6.642486801367256,0,1
2025-12-18 17:46:53.161055,192.168.1.40,325,soil_moisture,40,1,5.786897381366708,0,1
2025-12-19 01:28:53.161080,192.168.1.35,603,pesticide,35,1,6.403574197934815,0,1
2025-12-19 10:10:53.161104,192.168.1.31,416,humidity,31,1,6.0330862217988015,0,1
2025-12-18 23:39:53.161131,192.168.1.21,770,soil_moisture,21,1,6.647688373563329,0,1
2025-12-19 05:05:53.167227,192.168.1.8,713,soil_moisture,8,1,6.570882962339584,0,1
2025-12-18 17:57:53.167337,192.168.1.35,370,soil_moisture,35,1,5.916202062607435,0,1
2025-12-18 17:45:53.167371,192.168.1.15,317,temp,15,1,5.762051382780177,0,1
2025-12-19 15:16:53.167398,192.168.1.12,666,temp,12,1,6.502790045915623,0,1
2025-12-19 13:11:53.167424,192.168.1.37,247,temp,37,1,5.5134287461649825,0,1
2025-12-19 07:28:53.167455,203.0.113.21,10124,pesticide,21,0,9.22276289197474,0,1
2025-12-19 03:26:53.167482,192.168.1.29,302,humidity,29,1,5.713732805509369,0,1
2025-12-18 21:56:53.167512,192.168.1.48,748,soil_moisture,48,1,6.618738983517219,0,1
2025-12-18 21:34:53.167549,192.168.1.36,712,humidity,36,1,6.569481420414296,0,1
2025-12-19 13:07:53.167572,192.168.1.34,265,humidity,34,1,5.583496308781699,0,1
