timestamp,src_ip,dst_ip,bytes,sensor_type,port
2025-12-19 00:01:55.780908,192.168.1.31,10.0.0.1,728,pesticide,8080
2025-12-18 18:34:55.780942,192.168.1.32,10.0.0.1,168,soil_moisture,1883
2025-12-19 08:10:55.780969,192.168.1.27,10.0.0.1,317,pesticide,443
2025-12-18 22:33:55.780995,192.168.1.36,10.0.0.1,724,pesticide,443
2025-12-19 09:32:55.781020,192.168.1.3,10.0.0.1,779,humidity,443
2025-12-19 00:26:55.781044,192.168.1.36,10.0.0.1,646,soil_moisture,443
2025-12-19 03:19:55.781068,192.168.1.30,10.0.0.1,708,humidity,1883
2025-12-19 04:49:55.781095,192.168.1.41,10.0.0.1,491,humidity,443
2025-12-19 00:36:55.781121,192.168.1.2,10.0.0.1,529,temp,1883
2025-12-18 20:52:55.781145,192.168.1.13,10.0.0.1,408,temp,8080
2025-12-19 06:18:55.781198,192.168.1.50,10.0.0.1,187,pesticide,1883
2025-12-19 05:50:55.781223,192.168.1.29,10.0.0.1,751,pesticide,1883
2025-12-18 18:51:55.781246,192.168.1.36,10.0.0.1,165,humidity,1883
2025-12-19 08:39:55.781275,192.168.1.8,10.0.0.1,278,pesticide,1883
2025-12-18 16:44:55.781300,192.168.1.42,10.0.0.1,471,humidity,443
2025-12-19 08:16:55.781326,203.0.113.42,10.0.0.1,7006,temp,8080
2025-12-18 16:52:55.781349,192.168.1.48,10.0.0.1,457,temp,8080
2025-12-19 12:08:55.781372,192.168.1.18,10.0.0.1,519,pesticide,1883
2025-12-19 12:20:55.781395,192.168.1.39,10.0.0.1,345,soil_moisture,8080
2025-12-19 14:42:55.781418,192.168.1.19,10.0.0.1,471,soil_moisture,8080
2025-12-19 02:31:55.781442,192.168.1.8,10.0.0.1,656,humidity,8080
2025-12-18 22:00:55.781465,192.168.1.27,10.0.0.1,136,humidity,8080
2025-12-19 14:53:55.781488,192.168.1.14,10.0.0.1,65,soil_moisture,8080
2025-12-19 10:30:55.781523,192.168.1.31,10.0.0.1,202,soil_moisture,443
2025-12-19 01:39:55.781546,192.168.1.46,10.0.0.1,713,pesticide,443
2025-12-19 05:59:55.781569,192.168.1.2,10.0.0.1,665,soil_moisture,8080
2025-12-19 07:33:55.781593,192.168.1.45,10.0.0.1,506,temp,1883
2025-12-19 08:15:55.781616,192.168.1.30,10.0.0.1,581,temp,443
2025-12-19 05:00:55.781642,192.168.1.19,10.0.0.1,496,pesticide,8080
2025-12-19 01:58:55.781669,192.168.1.18,10.0.0.1,533,soil_moisture,443
2025-12-18 18:04:55.781697,192.168.1.8,10.0.0.1,287,temp,443
2025-12-19 06:33:55.781723,192.168.1.18,10.0.0.1,615,soil_moisture,1883
2025-12-19 02:39:55.781749,192.168.1.16,10.0.0.1,616,humidity,1883
2025-12-18 16:14:55.781788,192.168.1.4,10.0.0.1,651,humidity,1883
2025-12-19 08:43:55.781818,192.168.1.37,10.0.0.1,794,temp,8080
2025-12-19 11:38:55.781848,192.168.1.40,10.0.0.1,355,pesticide,1883
2025-12-19 02:29:55.781877,192.168.1.45,10.0.0.1,597,pesticide,8080
2025-12-18 19:54:55.781902,192.168.1.6,10.0.0.1,606,temp,1883
2025-12-19 12:38:55.781925,192.168.1.27,10.0.0.1,696,soil_moisture,8080
2025-12-19 06:44:55.781948,192.168.1.13,10.0.0.1,562,temp,1883
2025-12-18 19:47:55.781971,192.168.1.38,10.0.0.1,64,temp,8080
2025-12-18 17:59:55.781992,192.168.1.1,10.0.0.1,312,pesticide,443
2025-12-19 05:32:55.782013,192.168.1.7,10.0.0.1,137,pesticide,443
2025-12-19 12:27:55.782035,192.168.1.9,10.0.0.1,779,soil_moisture,443
2025-12-19 01:05:55.782056,192.168.1.10,10.0.0.1,346,pesticide,443
2025-12-19 15:53:55.782077,192.168.1.8,10.0.0.1,175,soil_moisture,443
2025-12-18 20:52:55.782099,192.168.1.4,10.0.0.1,734,soil_moisture,8080
2025-12-19 03:06:55.782121,192.168.1.1,10.0.0.1,627,pesticide,443
2025-12-18 16:08:55.782142,192.168.1.19,10.0.0.1,377,humidity,1883
2025-12-18 19:48:55.782185,192.168.1.32,10.0.0.1,617,temp,443
2025-12-19 12:54:55.782209,192.168.1.3,10.0.0.1,788,humidity,8080
2025-12-19 02:26:55.782231,192.168.1.4,10.0.0.1,384,soil_moisture,8080
2025-12-19 02:59:55.782259,192.168.1.36,10.0.0.1,80,temp,1883
2025-12-18 17:01:55.782280,192.168.1.21,10.0.0.1,738,temp,1883
2025-12-19 03:45:55.782300,192.168.1.11,10.0.0.1,140,humidity,8080
2025-12-19 06:33:55.782320,192.168.1.33,10.0.0.1,706,humidity,8080
2025-12-18 19:29:55.782341,192.168.1.46,10.0.0.1,741,pesticide,1883
2025-12-19 12:48:55.782361,192.168.1.35,10.0.0.1,606,soil_moisture,1883
2025-12-19 03:36:55.782384,203.0.113.33,10.0.0.1,14488,pesticide,8080
2025-12-19 12:33:55.782408,203.0.113.235,10.0.0.1,12025,temp,1883
2025-12-19 05:22:55.782429,192.168.1.38,10.0.0.1,558,pesticide,1883
2025-12-19 00:54:55.782449,192.168.1.4,10.0.0.1,728,temp,8080
2025-12-19 12:37:55.782474,192.168.1.7,10.0.0.1,392,temp,1883
2025-12-19 10:51:55.782495,192.168.1.23,10.0.0.1,742,pesticide,8080
2025-12-18 22:44:55.782525,192.168.1.12,10.0.0.1,304,pesticide,8080
2025-12-19 05:25:55.782551,192.168.1.40,10.0.0.1,179,soil_moisture,1883
2025-12-19 00:30:55.782571,192.168.1.48,10.0.0.1,122,temp,1883
2025-12-19 10:23:55.782591,192.168.1.22,10.0.0.1,298,temp,1883
2025-12-18 21:24:55.782613,192.168.1.11,10.0.0.1,712,soil_moisture,443
2025-12-19 10:49:55.782634,192.168.1.49,10.0.0.1,571,pesticide,443
2025-12-18 19:03:55.782655,192.168.1.44,10.0.0.1,254,soil_moisture,1883
2025-12-19 09:47:55.782675,192.168.1.42,10.0.0.1,593,soil_moisture,8080
2025-12-19 14:54:55.782699,192.168.1.28,10.0.0.1,442,soil_moisture,8080
2025-12-19 03:40:55.782720,192.168.1.21,10.0.0.1,756,temp,1883
2025-12-19 00:36:55.782740,192.168.1.41,10.0.0.1,185,temp,8080
2025-12-18 18:16:55.782760,192.168.1.28,10.0.0.1,216,soil_moisture,8080
2025-12-19 14:04:55.782782,192.168.1.19,10.0.0.1,373,humidity,1883
2025-12-19 00:05:55.782803,192.168.1.34,10.0.0.1,775,soil_moisture,8080
2025-12-18 23:20:55.782823,192.168.1.14,10.0.0.1,697,humidity,443
2025-12-18 17:00:55.782843,192.168.1.28,10.0.0.1,136,temp,443
2025-12-18 21:42:55.782864,192.168.1.20,10.0.0.1,759,pesticide,443
2025-12-19 06:14:55.782883,192.168.1.4,10.0.0.1,711,temp,1883
2025-12-19 08:43:55.782905,192.168.1.1,10.0.0.1,137,pesticide,1883
2025-12-19 10:32:55.782926,192.168.1.46,10.0.0.1,86,temp,8080
2025-12-19 02:40:55.782947,192.168.1.3,10.0.0.1,169,soil_moisture,1883
2025-12-19 04:12:55.782969,192.168.1.8,10.0.0.1,717,pesticide,443
2025-12-19 05:11:55.782990,192.168.1.25,10.0.0.1,512,pesticide,8080
2025-12-19 05:34:55.783013,203.0.113.82,10.0.0.1,12354,temp,1883
2025-12-19 09:38:55.783034,192.168.1.24,10.0.0.1,207,temp,8080
2025-12-19 03:23:55.783060,203.0.113.165,10.0.0.1,15456,humidity,443
2025-12-19 08:56:55.783080,192.168.1.43,10.0.0.1,678,pesticide,8080
2025-12-18 23:36:55.783106,192.168.1.21,10.0.0.1,422,humidity,8080
2025-12-18 23:36:55.783127,192.168.1.46,10.0.0.1,65,humidity,8080
2025-12-19 09:38:55.783149,192.168.1.25,10.0.0.1,692,temp,8080
2025-12-19 03:31:55.783201,203.0.113.1,10.0.0.1,12113,pesticide,8080
2025-12-19 08:04:55.783222,192.168.1.15,10.0.0.1,764,humidity,1883
2025-12-18 17:54:55.783243,192.168.1.36,10.0.0.1,260,pesticide,1883
2025-12-19 05:51:55.783271,203.0.113.9,10.0.0.1,5744,soil_moisture,8080
2025-12-19 15:15:55.783293,192.168.1.16,10.0.0.1,580,humidity,1883
2025-12-19 00:53:55.783314,192.168.1.46,10.0.0.1,341,soil_moisture,443
2025-12-19 12:08:55.783334,192.168.1.4,10.0.0.1,313,pesticide,8080
2025-12-18 17:46:55.783355,192.168.1.48,10.0.0.1,252,pesticide,443
2025-12-18 21:25:55.783377,192.168.1.21,10.0.0.1,274,pesticide,8080
2025-12-18 20:48:55.783398,192.168.1.25,10.0.0.1,772,pesticide,8080
2025-12-18 16:20:55.783420,203.0.113.17,10.0.0.1,6002,humidity,443
2025-12-19 03:06:55.783440,192.168.1.9,10.0.0.1,341,pesticide,1883
2025-12-19 06:14:55.783462,192.168.1.13,10.0.0.1,140,humidity,443
2025-12-19 00:02:55.783482,192.168.1.36,10.0.0.1,743,humidity,8080
2025-12-19 07:31:55.783515,192.168.1.44,10.0.0.1,71,humidity,8080
2025-12-19 13:44:55.783537,192.168.1.49,10.0.0.1,277,pesticide,1883
2025-12-18 17:17:55.783558,192.168.1.7,10.0.0.1,755,pesticide,8080
2025-12-19 02:56:55.783583,192.168.1.24,10.0.0.1,434,soil_moisture,443
2025-12-19 02:01:55.783604,192.168.1.36,10.0.0.1,470,humidity,1883
2025-12-19 07:49:55.783625,192.168.1.10,10.0.0.1,682,temp,1883
2025-12-19 08:27:55.783645,192.168.1.32,10.0.0.1,763,humidity,1883
2025-12-19 12:50:55.783666,192.168.1.29,10.0.0.1,303,temp,8080
2025-12-19 14:21:55.783686,192.168.1.28,10.0.0.1,259,temp,8080
2025-12-19 05:31:55.783707,192.168.1.10,10.0.0.1,323,humidity,1883
2025-12-19 09:07:55.783727,192.168.1.49,10.0.0.1,163,soil_moisture,8080
2025-12-18 16:59:55.783748,192.168.1.37,10.0.0.1,707,pesticide,443
2025-12-19 04:25:55.783769,192.168.1.9,10.0.0.1,205,pesticide,1883
2025-12-18 16:07:55.783789,192.168.1.8,10.0.0.1,649,temp,443
2025-12-19 08:52:55.783810,192.168.1.10,10.0.0.1,64,humidity,8080
2025-12-19 02:06:55.783831,192.168.1.41,10.0.0.1,494,pesticide,443
2025-12-18 21:13:55.783851,192.168.1.16,10.0.0.1,770,humidity,1883
2025-12-18 15:59:55.783872,192.168.1.46,10.0.0.1,569,humidity,443
2025-12-18 17:27:55.783892,192.168.1.22,10.0.0.1,485,temp,1883
2025-12-19 00:46:55.783914,192.168.1.12,10.0.0.1,369,soil_moisture,8080
2025-12-19 04:46:55.783940,192.168.1.5,10.0.0.1,595,temp,1883
2025-12-19 15:23:55.783961,192.168.1.22,10.0.0.1,183,pesticide,8080
2025-12-19 06:39:55.783985,192.168.1.20,10.0.0.1,559,humidity,443
2025-12-18 21:31:55.784006,192.168.1.13,10.0.0.1,652,temp,1883
2025-12-18 20:08:55.784089,192.168.1.7,10.0.0.1,301,pesticide,1883
2025-12-19 08:25:55.784118,192.168.1.19,10.0.0.1,63,humidity,1883
2025-12-18 22:46:55.784143,192.168.1.7,10.0.0.1,672,humidity,443
2025-12-19 04:15:55.784182,192.168.1.19,10.0.0.1,83,pesticide,443
2025-12-18 17:40:55.784207,192.168.1.3,10.0.0.1,451,pesticide,443
2025-12-19 02:52:55.784229,192.168.1.35,10.0.0.1,428,pesticide,8080
2025-12-19 07:15:55.784253,192.168.1.42,10.0.0.1,614,temp,8080
2025-12-19 08:18:55.784276,192.168.1.16,10.0.0.1,284,humidity,1883
2025-12-19 03:02:55.784298,192.168.1.22,10.0.0.1,209,temp,1883
2025-12-19 13:54:55.784319,192.168.1.44,10.0.0.1,691,soil_moisture,443
2025-12-19 08:31:55.784341,192.168.1.14,10.0.0.1,297,temp,1883
2025-12-19 11:20:55.784363,192.168.1.11,10.0.0.1,111,soil_moisture,443
2025-12-19 14:41:55.784385,192.168.1.38,10.0.0.1,241,temp,443
2025-12-18 16:36:55.784408,192.168.1.38,10.0.0.1,696,temp,1883
2025-12-18 22:25:55.784429,192.168.1.4,10.0.0.1,549,soil_moisture,443
2025-12-19 11:17:55.784452,192.168.1.47,10.0.0.1,383,temp,1883
2025-12-18 16:06:55.784475,192.168.1.12,10.0.0.1,658,pesticide,443
2025-12-18 23:58:55.784496,192.168.1.2,10.0.0.1,483,humidity,8080
2025-12-19 03:23:55.784567,192.168.1.27,10.0.0.1,566,temp,443
2025-12-18 20:11:55.784590,192.168.1.43,10.0.0.1,157,soil_moisture,1883
2025-12-19 04:46:55.784612,192.168.1.50,10.0.0.1,412,temp,8080
2025-12-18 23:48:55.784633,192.168.1.23,10.0.0.1,68,temp,8080
2025-12-19 03:11:55.784654,192.168.1.31,10.0.0.1,369,humidity,443
2025-12-19 06:11:55.784675,192.168.1.36,10.0.0.1,737,humidity,1883
2025-12-19 01:31:55.784697,192.168.1.28,10.0.0.1,505,humidity,8080
2025-12-18 22:39:55.784718,192.168.1.29,10.0.0.1,279,humidity,443
2025-12-18 20:14:55.784740,192.168.1.30,10.0.0.1,392,humidity,1883
2025-12-18 21:56:55.784768,203.0.113.33,10.0.0.1,10019,soil_moisture,1883
2025-12-19 03:06:55.784803,192.168.1.10,10.0.0.1,677,soil_moisture,8080
2025-12-18 23:25:55.784826,192.168.1.8,10.0.0.1,722,soil_moisture,1883
2025-12-19 14:52:55.784849,192.168.1.37,10.0.0.1,456,soil_moisture,8080
2025-12-18 16:15:55.784874,192.168.1.25,10.0.0.1,277,humidity,8080
2025-12-19 13:40:55.784901,192.168.1.28,10.0.0.1,50,humidity,1883
2025-12-19 00:07:55.784929,192.168.1.49,10.0.0.1,427,temp,443
2025-12-19 08:26:55.784955,192.168.1.47,10.0.0.1,65,soil_moisture,443
2025-12-18 23:07:55.784978,192.168.1.24,10.0.0.1,219,temp,443
2025-12-19 10:59:55.785001,192.168.1.41,10.0.0.1,293,pesticide,1883
2025-12-19 03:13:55.785034,192.168.1.14,10.0.0.1,675,soil_moisture,1883
2025-12-18 19:10:55.785059,192.168.1.41,10.0.0.1,259,temp,443
2025-12-18 18:14:55.785081,192.168.1.39,10.0.0.1,677,pesticide,1883
2025-12-19 08:04:55.785104,192.168.1.10,10.0.0.1,491,soil_moisture,8080
2025-12-18 22:31:55.785126,192.168.1.13,10.0.0.1,127,soil_moisture,8080
2025-12-19 06:37:55.785165,192.168.1.21,10.0.0.1,355,pesticide,8080
2025-12-18 21:53:55.785204,192.168.1.9,10.0.0.1,394,humidity,1883
2025-12-19 00:27:55.785230,192.168.1.7,10.0.0.1,431,humidity,8080
2025-12-18 18:26:55.785255,192.168.1.32,10.0.0.1,355,humidity,443
2025-12-19 03:13:55.785282,203.0.113.200,10.0.0.1,7595,soil_moisture,8080
2025-12-19 13:05:55.785307,192.168.1.36,10.0.0.1,585,humidity,8080
2025-12-19 09:01:55.785330,192.168.1.22,10.0.0.1,286,soil_moisture,443
2025-12-19 15:09:55.785353,192.168.1.40,10.0.0.1,264,humidity,443
2025-12-19 10:47:55.785376,192.168.1.5,10.0.0.1,463,temp,443
2025-12-18 21:46:55.785400,192.168.1.11,10.0.0.1,135,temp,443
2025-12-18 22:11:55.785424,192.168.1.47,10.0.0.1,184,temp,1883
2025-12-19 09:48:55.785451,192.168.1.21,10.0.0.1,336,soil_moisture,1883
2025-12-19 01:36:55.785477,192.168.1.46,10.0.0.1,624,pesticide,8080
2025-12-19 13:30:55.785513,192.168.1.22,10.0.0.1,628,humidity,443
2025-12-18 17:22:55.785541,192.168.1.4,10.0.0.1,717,temp,8080
2025-12-18 17:28:55.785577,192.168.1.33,10.0.0.1,374,pesticide,1883
2025-12-18 21:02:55.785604,192.168.1.42,10.0.0.1,238,humidity,443
2025-12-19 08:03:55.785629,192.168.1.19,10.0.0.1,760,soil_moisture,1883
2025-12-18 17:43:55.785658,192.168.1.46,10.0.0.1,768,temp,8080
2025-12-19 13:48:55.785685,192.168.1.8,10.0.0.1,492,soil_moisture,443
2025-12-19 08:05:55.785713,192.168.1.2,10.0.0.1,657,soil_moisture,1883
2025-12-19 06:18:55.785739,192.168.1.36,10.0.0.1,641,temp,1883
2025-12-19 01:20:55.785768,203.0.113.50,10.0.0.1,8200,humidity,443
2025-12-19 05:21:55.785794,192.168.1.32,10.0.0.1,150,pesticide,8080
2025-12-18 23:52:55.785820,192.168.1.1,10.0.0.1,776,temp,1883
2025-12-18 17:07:55.785846,192.168.1.2,10.0.0.1,349,humidity,443
2025-12-19 03:15:55.785872,192.168.1.5,10.0.0.1,758,soil_moisture,8080
2025-12-19 14:58:55.785899,192.168.1.34,10.0.0.1,733,soil_moisture,1883
2025-12-19 15:53:55.785929,203.0.113.148,10.0.0.1,13892,humidity,443
2025-12-19 14:49:55.785957,192.168.1.5,10.0.0.1,799,temp,1883
2025-12-19 05:46:55.785989,192.168.1.24,10.0.0.1,223,soil_moisture,443
2025-12-19 09:27:55.786016,192.168.1.39,10.0.0.1,533,pesticide,1883
2025-12-19 00:34:55.786042,192.168.1.49,10.0.0.1,172,pesticide,443
2025-12-19 02:35:55.786068,192.168.1.36,10.0.0.1,252,soil_moisture,8080
2025-12-19 00:31:55.786097,192.168.1.28,10.0.0.1,518,temp,8080
2025-12-19 07:16:55.786119,192.168.1.8,10.0.0.1,54,temp,443
2025-12-18 17:23:55.786146,192.168.1.18,10.0.0.1,405,soil_moisture,443
2025-12-18 16:26:55.786192,192.168.1.40,10.0.0.1,301,pesticide,8080
2025-12-18 15:58:55.786218,192.168.1.7,10.0.0.1,186,soil_moisture,8080
2025-12-19 09:06:55.786243,192.168.1.35,10.0.0.1,98,temp,443
2025-12-19 02:28:55.786269,192.168.1.17,10.0.0.1,222,humidity,8080
2025-12-19 06:07:55.786299,203.0.113.11,10.0.0.1,16364,soil_moisture,8080
2025-12-19 00:47:55.786326,192.168.1.17,10.0.0.1,766,humidity,8080
2025-12-19 15:35:55.786352,192.168.1.36,10.0.0.1,797,humidity,443
2025-12-18 22:54:55.786380,192.168.1.33,10.0.0.1,474,temp,8080
2025-12-18 16:26:55.786407,192.168.1.5,10.0.0.1,782,humidity,1883
2025-12-19 03:29:55.786437,203.0.113.223,10.0.0.1,13684,soil_moisture,1883
2025-12-19 06:58:55.786465,192.168.1.5,10.0.0.1,420,pesticide,8080
2025-12-18 20:00:55.786492,192.168.1.35,10.0.0.1,532,temp,1883
2025-12-19 14:11:55.786529,192.168.1.30,10.0.0.1,383,soil_moisture,443
2025-12-18 21:05:55.786564,192.168.1.50,10.0.0.1,212,pesticide,443
2025-12-19 15:23:55.786593,192.168.1.8,10.0.0.1,396,humidity,443
2025-12-19 08:48:55.786619,192.168.1.6,10.0.0.1,695,soil_moisture,443
2025-12-19 15:19:55.786645,203.0.113.226,10.0.0.1,16935,pesticide,443
2025-12-19 02:53:55.786673,192.168.1.31,10.0.0.1,670,humidity,443
2025-12-19 15:47:55.786701,192.168.1.47,10.0.0.1,734,humidity,443
2025-12-19 00:00:55.786724,192.168.1.23,10.0.0.1,343,temp,443
2025-12-18 16:16:55.786752,192.168.1.43,10.0.0.1,354,temp,443
2025-12-19 15:57:55.786779,192.168.1.24,10.0.0.1,676,humidity,1883
2025-12-18 21:20:55.786806,192.168.1.26,10.0.0.1,687,humidity,1883
2025-12-19 15:41:55.786833,192.168.1.47,10.0.0.1,564,pesticide,443
2025-12-19 13:55:55.786860,192.168.1.33,10.0.0.1,566,pesticide,1883
2025-12-19 10:28:55.786887,192.168.1.1,10.0.0.1,357,pesticide,8080
2025-12-18 18:06:55.786913,192.168.1.26,10.0.0.1,310,soil_moisture,1883
2025-12-19 06:13:55.786940,192.168.1.34,10.0.0.1,334,temp,8080
2025-12-19 15:05:55.786967,192.168.1.14,10.0.0.1,734,humidity,8080
2025-12-18 16:50:55.786995,203.0.113.248,10.0.0.1,10477,humidity,443
2025-12-19 05:34:55.787022,192.168.1.39,10.0.0.1,775,temp,1883
2025-12-19 08:29:55.787049,192.168.1.10,10.0.0.1,408,soil_moisture,1883
2025-12-19 04:13:55.787075,192.168.1.44,10.0.0.1,297,soil_moisture,8080
2025-12-18 22:02:55.787103,203.0.113.51,10.0.0.1,12138,temp,443
2025-12-19 10:11:55.787182,203.0.113.147,10.0.0.1,8345,temp,443
2025-12-19 00:14:55.787216,192.168.1.46,10.0.0.1,688,temp,443
2025-12-18 20:23:55.787259,192.168.1.1,10.0.0.1,84,pesticide,443
2025-12-19 12:20:55.787289,192.168.1.17,10.0.0.1,789,temp,443
2025-12-19 04:51:55.787317,192.168.1.15,10.0.0.1,734,pesticide,1883
2025-12-18 19:31:55.787343,192.168.1.7,10.0.0.1,94,humidity,1883
2025-12-19 04:48:55.787369,192.168.1.41,10.0.0.1,306,temp,1883
2025-12-19 14:44:55.787396,192.168.1.35,10.0.0.1,69,soil_moisture,443
2025-12-19 02:28:55.787423,192.168.1.4,10.0.0.1,105,humidity,443
2025-12-19 12:31:55.787449,192.168.1.29,10.0.0.1,601,temp,443
2025-12-19 07:49:55.787479,192.168.1.25,10.0.0.1,378,pesticide,8080
2025-12-19 01:32:55.787514,192.168.1.13,10.0.0.1,540,pesticide,1883
2025-12-18 16:29:55.787542,192.168.1.17,10.0.0.1,420,temp,443
2025-12-18 18:01:55.787569,192.168.1.22,10.0.0.1,306,humidity,1883
2025-12-18 18:14:55.787595,192.168.1.14,10.0.0.1,349,soil_moisture,8080
2025-12-19 05:58:55.787621,192.168.1.36,10.0.0.1,598,humidity,8080
2025-12-19 08:13:55.787648,192.168.1.24,10.0.0.1,350,temp,1883
2025-12-19 01:30:55.787677,192.168.1.34,10.0.0.1,494,soil_moisture,443
2025-12-19 06:06:55.787777,192.168.1.50,10.0.0.1,663,pesticide,1883
2025-12-19 04:41:55.787805,192.168.1.9,10.0.0.1,157,humidity,443
2025-12-19 05:55:55.787829,192.168.1.27,10.0.0.1,98,soil_moisture,8080
2025-12-18 19:33:55.787853,192.168.1.28,10.0.0.1,152,soil_moisture,443
2025-12-19 13:35:55.787884,192.168.1.29,10.0.0.1,425,pesticide,8080
2025-12-19 14:38:55.787909,192.168.1.32,10.0.0.1,779,soil_moisture,8080
2025-12-18 17:08:55.787934,192.168.1.4,10.0.0.1,126,pesticide,1883
2025-12-18 16:12:55.787956,192.168.1.5,10.0.0.1,285,humidity,1883
2025-12-19 02:56:55.787984,192.168.1.3,10.0.0.1,523,soil_moisture,1883
2025-12-19 06:59:55.788008,192.168.1.41,10.0.0.1,758,pesticide,1883
2025-12-19 01:01:55.788032,192.168.1.5,10.0.0.1,160,pesticide,8080
2025-12-19 00:21:55.788054,192.168.1.34,10.0.0.1,572,soil_moisture,1883
2025-12-19 06:45:55.788077,192.168.1.22,10.0.0.1,700,temp,1883
2025-12-19 11:30:55.788100,192.168.1.46,10.0.0.1,492,humidity,8080
2025-12-19 02:10:55.788129,203.0.113.243,10.0.0.1,10318,temp,443
2025-12-19 09:08:55.789001,192.168.1.15,10.0.0.1,564,soil_moisture,443
2025-12-18 18:16:55.789079,192.168.1.26,10.0.0.1,333,humidity,443
2025-12-19 03:58:55.789119,203.0.113.81,10.0.0.1,10410,humidity,8080
2025-12-18 18:59:55.789284,192.168.1.36,10.0.0.1,579,temp,8080
2025-12-18 23:13:55.789333,192.168.1.45,10.0.0.1,132,pesticide,1883
2025-12-19 09:09:55.789389,192.168.1.47,10.0.0.1,274,soil_moisture,1883
2025-12-19 13:39:55.789419,192.168.1.34,10.0.0.1,381,humidity,8080
2025-12-19 03:24:55.789448,192.168.1.7,10.0.0.1,472,pesticide,443
2025-12-18 21:44:55.789481,192.168.1.11,10.0.0.1,322,temp,8080
2025-12-19 13:01:55.789523,192.168.1.3,10.0.0.1,73,soil_moisture,1883
2025-12-19 03:07:55.789553,192.168.1.18,10.0.0.1,190,soil_moisture,443
2025-12-18 21:24:55.789581,192.168.1.30,10.0.0.1,350,pesticide,1883
2025-12-18 19:22:55.789608,192.168.1.24,10.0.0.1,80,pesticide,8080
2025-12-19 05:19:55.789636,192.168.1.30,10.0.0.1,149,temp,8080
2025-12-19 04:35:55.789661,192.168.1.47,10.0.0.1,256,humidity,443
2025-12-19 03:46:55.789687,192.168.1.8,10.0.0.1,650,humidity,1883
2025-12-19 04:58:55.789714,192.168.1.16,10.0.0.1,202,pesticide,8080
2025-12-19 08:24:55.789740,192.168.1.50,10.0.0.1,211,soil_moisture,8080
2025-12-18 20:37:55.789766,192.168.1.7,10.0.0.1,389,temp,8080
2025-12-19 15:43:55.789791,192.168.1.34,10.0.0.1,182,pesticide,443
2025-12-19 10:26:55.789818,192.168.1.9,10.0.0.1,702,temp,443
2025-12-19 09:18:55.789844,192.168.1.42,10.0.0.1,554,soil_moisture,443
2025-12-18 21:37:55.789870,192.168.1.23,10.0.0.1,624,soil_moisture,1883
2025-12-18 19:50:55.789898,192.168.1.34,10.0.0.1,269,pesticide,8080
2025-12-18 19:44:55.789921,192.168.1.42,10.0.0.1,795,soil_moisture,443
2025-12-19 14:08:55.789947,192.168.1.5,10.0.0.1,292,pesticide,443
2025-12-19 02:36:55.789974,192.168.1.49,10.0.0.1,93,soil_moisture,443
2025-12-18 16:43:55.789999,192.168.1.19,10.0.0.1,311,temp,8080
2025-12-18 18:44:55.790028,192.168.1.40,10.0.0.1,747,temp,1883
2025-12-19 06:46:55.790056,192.168.1.35,10.0.0.1,514,pesticide,1883
2025-12-19 04:43:55.790080,192.168.1.10,10.0.0.1,627,pesticide,8080
2025-12-19 09:39:55.790105,192.168.1.8,10.0.0.1,259,pesticide,443
2025-12-19 01:55:55.790131,192.168.1.36,10.0.0.1,667,humidity,1883
2025-12-19 05:45:55.790173,192.168.1.37,10.0.0.1,377,humidity,8080
2025-12-19 08:40:55.790199,192.168.1.26,10.0.0.1,689,soil_moisture,443
2025-12-18 17:28:55.790223,192.168.1.41,10.0.0.1,604,humidity,8080
2025-12-19 08:23:55.790246,192.168.1.49,10.0.0.1,661,soil_moisture,8080
2025-12-18 23:34:55.790271,192.168.1.28,10.0.0.1,164,temp,1883
2025-12-19 10:21:55.790297,192.168.1.49,10.0.0.1,735,pesticide,1883
2025-12-18 23:09:55.790324,192.168.1.26,10.0.0.1,96,humidity,8080
2025-12-19 14:23:55.790353,192.168.1.3,10.0.0.1,628,temp,8080
2025-12-19 03:15:55.790388,192.168.1.42,10.0.0.1,475,soil_moisture,1883
2025-12-19 02:32:55.790416,192.168.1.45,10.0.0.1,363,soil_moisture,443
2025-12-19 00:37:55.790443,192.168.1.42,10.0.0.1,759,soil_moisture,443
2025-12-18 23:56:55.790469,192.168.1.3,10.0.0.1,85,soil_moisture,8080
2025-12-18 17:11:55.790496,192.168.1.9,10.0.0.1,158,temp,8080
2025-12-19 08:27:55.790534,192.168.1.21,10.0.0.1,190,pesticide,443
2025-12-19 09:05:55.790564,192.168.1.8,10.0.0.1,160,humidity,8080
2025-12-19 00:06:55.790591,192.168.1.7,10.0.0.1,673,temp,8080
2025-12-19 14:19:55.790617,192.168.1.32,10.0.0.1,303,pesticide,1883
2025-12-19 02:42:55.790645,192.168.1.17,10.0.0.1,177,soil_moisture,443
2025-12-18 22:17:55.790671,192.168.1.32,10.0.0.1,113,pesticide,1883
2025-12-18 18:22:55.790697,192.168.1.12,10.0.0.1,406,humidity,8080
2025-12-19 09:20:55.790723,192.168.1.7,10.0.0.1,126,soil_moisture,1883
2025-12-19 15:19:55.790750,192.168.1.3,10.0.0.1,126,pesticide,1883
2025-12-19 04:06:55.790777,192.168.1.22,10.0.0.1,592,humidity,8080
2025-12-18 16:08:55.790803,192.168.1.43,10.0.0.1,631,soil_moisture,443
2025-12-18 20:34:55.790829,192.168.1.22,10.0.0.1,473,temp,8080
